index,City,City_Tier,Date,Year,Month,Quarter,Weekday,Is_Weekend,Festive_Season,Card_Type,Exp_Type,Gender,Amount,Amount_Bucket
4729,"Greater Mumbai, India",Metro,2014-07-02,2014,7,2014Q3,Wednesday,False,False,Signature,Food,F,197143.0,High
4730,"Delhi, India",Metro,2014-05-12,2014,5,2014Q2,Monday,False,False,Platinum,Fuel,M,262129.0,Very High
4731,"Ahmedabad, India",Metro,2014-03-20,2014,3,2014Q1,Thursday,False,False,Silver,Food,M,95689.0,Medium
4732,"Ahmedabad, India",Metro,2014-05-30,2014,5,2014Q2,Friday,False,False,Platinum,Food,M,68355.0,Low
4733,"Greater Mumbai, India",Metro,2014-01-11,2014,1,2014Q1,Saturday,True,False,Signature,Grocery,M,166188.0,High
4734,"Bengaluru, India",Metro,2014-12-25,2014,12,2014Q4,Thursday,False,False,Platinum,Grocery,F,36606.0,Low
4735,"Bengaluru, India",Metro,2014-01-08,2014,1,2014Q1,Wednesday,False,False,Platinum,Grocery,M,91268.0,Medium
4736,"Delhi, India",Metro,2014-08-30,2014,8,2014Q3,Saturday,True,False,Silver,Entertainment,F,204482.0,High
4737,"Greater Mumbai, India",Metro,2014-07-19,2014,7,2014Q3,Saturday,True,False,Silver,Bills,M,31860.0,Low
4738,"Delhi, India",Metro,2015-05-04,2015,5,2015Q2,Monday,False,False,Platinum,Fuel,F,67016.0,Low
4739,"Greater Mumbai, India",Metro,2014-11-19,2014,11,2014Q4,Wednesday,False,True,Platinum,Entertainment,F,92448.0,Medium
4740,"Delhi, India",Metro,2014-01-01,2014,1,2014Q1,Wednesday,False,False,Signature,Fuel,M,78148.0,Medium
4741,"Delhi, India",Metro,2014-07-02,2014,7,2014Q3,Wednesday,False,False,Platinum,Fuel,M,12641.0,Low
4742,"Delhi, India",Metro,2015-03-26,2015,3,2015Q1,Thursday,False,False,Silver,Bills,F,160692.0,High
4743,"Greater Mumbai, India",Metro,2015-05-14,2015,5,2015Q2,Thursday,False,False,Signature,Bills,M,252756.0,Very High
4744,"Ahmedabad, India",Metro,2014-03-10,2014,3,2014Q1,Monday,False,False,Silver,Grocery,F,95394.0,Medium
4745,"Ahmedabad, India",Metro,2014-04-16,2014,4,2014Q2,Wednesday,False,False,Silver,Entertainment,F,227152.0,High
4746,"Ahmedabad, India",Metro,2014-07-08,2014,7,2014Q3,Tuesday,False,False,Platinum,Fuel,M,136820.0,Medium
4747,"Bengaluru, India",Metro,2015-05-07,2015,5,2015Q2,Thursday,False,False,Silver,Food,M,178041.0,High
4748,"Bengaluru, India",Metro,2014-12-20,2014,12,2014Q4,Saturday,True,False,Signature,Entertainment,F,19598.0,Low
4749,"Greater Mumbai, India",Metro,2014-11-24,2014,11,2014Q4,Monday,False,True,Gold,Bills,M,228215.0,Very High
4750,"Greater Mumbai, India",Metro,2014-04-14,2014,4,2014Q2,Monday,False,False,Platinum,Entertainment,M,112891.0,Medium
4751,"Ahmedabad, India",Metro,2013-10-09,2013,10,2013Q4,Wednesday,False,True,Silver,Fuel,M,27626.0,Low
4752,"Greater Mumbai, India",Metro,2015-05-11,2015,5,2015Q2,Monday,False,False,Signature,Fuel,M,229549.0,Very High
4753,"Delhi, India",Metro,2014-04-16,2014,4,2014Q2,Wednesday,False,False,Signature,Grocery,F,280848.0,Very High
4754,"Greater Mumbai, India",Metro,2014-03-10,2014,3,2014Q1,Monday,False,False,Silver,Fuel,F,268407.0,Very High
4755,"Ahmedabad, India",Metro,2014-08-25,2014,8,2014Q3,Monday,False,False,Platinum,Entertainment,M,276418.0,Very High
4756,"Bengaluru, India",Metro,2014-12-10,2014,12,2014Q4,Wednesday,False,False,Silver,Bills,M,221788.0,High
4757,"Ahmedabad, India",Metro,2014-11-16,2014,11,2014Q4,Sunday,True,True,Silver,Entertainment,F,62931.0,Low
4758,"Delhi, India",Metro,2013-12-28,2013,12,2013Q4,Saturday,True,False,Signature,Entertainment,M,239678.0,Very High
4759,"Delhi, India",Metro,2015-01-06,2015,1,2015Q1,Tuesday,False,False,Gold,Grocery,F,9747.0,Low
4760,"Delhi, India",Metro,2014-09-03,2014,9,2014Q3,Wednesday,False,False,Silver,Entertainment,M,27345.0,Low
4761,"Greater Mumbai, India",Metro,2014-05-01,2014,5,2014Q2,Thursday,False,False,Gold,Fuel,M,53756.0,Low
4762,"Delhi, India",Metro,2014-03-04,2014,3,2014Q1,Tuesday,False,False,Signature,Entertainment,M,24937.0,Low
4763,"Delhi, India",Metro,2014-02-27,2014,2,2014Q1,Thursday,False,False,Silver,Bills,M,28521.0,Low
4764,"Ahmedabad, India",Metro,2015-02-26,2015,2,2015Q1,Thursday,False,False,Platinum,Bills,F,85339.0,Medium
4765,"Bengaluru, India",Metro,2013-10-11,2013,10,2013Q4,Friday,False,True,Gold,Grocery,M,23448.0,Low
4766,"Delhi, India",Metro,2014-10-02,2014,10,2014Q4,Thursday,False,True,Signature,Grocery,M,75033.0,Low
4767,"Greater Mumbai, India",Metro,2015-04-19,2015,4,2015Q2,Sunday,True,False,Platinum,Bills,F,285254.0,Very High
4768,"Greater Mumbai, India",Metro,2015-02-05,2015,2,2015Q1,Thursday,False,False,Gold,Grocery,M,58887.0,Low
4769,"Greater Mumbai, India",Metro,2014-04-07,2014,4,2014Q2,Monday,False,False,Gold,Entertainment,M,120546.0,Medium
4770,"Ahmedabad, India",Metro,2014-04-28,2014,4,2014Q2,Monday,False,False,Gold,Food,M,39632.0,Low
4771,"Delhi, India",Metro,2014-08-18,2014,8,2014Q3,Monday,False,False,Gold,Entertainment,F,241234.0,Very High
4772,"Delhi, India",Metro,2014-07-16,2014,7,2014Q3,Wednesday,False,False,Gold,Food,F,276057.0,Very High
4773,"Delhi, India",Metro,2014-05-23,2014,5,2014Q2,Friday,False,False,Platinum,Bills,M,68806.0,Low
4774,"Delhi, India",Metro,2014-01-19,2014,1,2014Q1,Sunday,True,False,Signature,Grocery,F,188813.0,High
4775,"Greater Mumbai, India",Metro,2014-07-16,2014,7,2014Q3,Wednesday,False,False,Platinum,Fuel,M,68341.0,Low
4776,"Bengaluru, India",Metro,2013-10-15,2013,10,2013Q4,Tuesday,False,True,Platinum,Grocery,M,265874.0,Very High
4777,"Ahmedabad, India",Metro,2014-04-29,2014,4,2014Q2,Tuesday,False,False,Silver,Bills,M,191477.0,High
4778,"Ahmedabad, India",Metro,2014-02-14,2014,2,2014Q1,Friday,False,False,Platinum,Entertainment,F,268598.0,Very High
4779,"Greater Mumbai, India",Metro,2014-04-01,2014,4,2014Q2,Tuesday,False,False,Silver,Entertainment,F,225017.0,High
4780,"Ahmedabad, India",Metro,2014-08-21,2014,8,2014Q3,Thursday,False,False,Platinum,Fuel,F,246212.0,Very High
4781,"Bengaluru, India",Metro,2015-01-11,2015,1,2015Q1,Sunday,True,False,Platinum,Bills,M,176941.0,High
4782,"Bengaluru, India",Metro,2014-07-06,2014,7,2014Q3,Sunday,True,False,Silver,Entertainment,M,148660.0,Medium
4783,"Delhi, India",Metro,2014-05-30,2014,5,2014Q2,Friday,False,False,Platinum,Fuel,M,97664.0,Medium
4784,"Greater Mumbai, India",Metro,2014-03-05,2014,3,2014Q1,Wednesday,False,False,Gold,Entertainment,M,145684.0,Medium
4785,"Bengaluru, India",Metro,2014-06-21,2014,6,2014Q2,Saturday,True,False,Silver,Bills,M,55894.0,Low
4786,"Greater Mumbai, India",Metro,2013-11-13,2013,11,2013Q4,Wednesday,False,True,Gold,Grocery,M,239149.0,Very High
4787,"Greater Mumbai, India",Metro,2015-03-05,2015,3,2015Q1,Thursday,False,False,Signature,Grocery,M,199950.0,High
4788,"Greater Mumbai, India",Metro,2014-08-16,2014,8,2014Q3,Saturday,True,False,Silver,Entertainment,F,170835.0,High
4789,"Bengaluru, India",Metro,2014-01-18,2014,1,2014Q1,Saturday,True,False,Gold,Food,M,8328.0,Low
4790,"Bengaluru, India",Metro,2014-02-10,2014,2,2014Q1,Monday,False,False,Gold,Bills,F,181271.0,High
4791,"Bengaluru, India",Metro,2014-04-07,2014,4,2014Q2,Monday,False,False,Signature,Entertainment,F,39247.0,Low
4792,"Bengaluru, India",Metro,2013-12-21,2013,12,2013Q4,Saturday,True,False,Platinum,Entertainment,M,199288.0,High
4793,"Delhi, India",Metro,2014-03-11,2014,3,2014Q1,Tuesday,False,False,Platinum,Food,F,56606.0,Low
4794,"Ahmedabad, India",Metro,2014-05-11,2014,5,2014Q2,Sunday,True,False,Signature,Entertainment,M,288843.0,Very High
4795,"Delhi, India",Metro,2014-05-04,2014,5,2014Q2,Sunday,True,False,Gold,Fuel,F,178701.0,High
4796,"Bengaluru, India",Metro,2015-05-03,2015,5,2015Q2,Sunday,True,False,Platinum,Food,M,223404.0,High
4797,"Delhi, India",Metro,2015-05-11,2015,5,2015Q2,Monday,False,False,Signature,Food,M,292980.0,Very High
4798,"Bengaluru, India",Metro,2015-04-24,2015,4,2015Q2,Friday,False,False,Gold,Food,F,224782.0,High
4799,"Bengaluru, India",Metro,2014-07-02,2014,7,2014Q3,Wednesday,False,False,Gold,Entertainment,M,27267.0,Low
4800,"Ahmedabad, India",Metro,2014-12-15,2014,12,2014Q4,Monday,False,False,Silver,Bills,F,279110.0,Very High
4801,"Delhi, India",Metro,2014-08-08,2014,8,2014Q3,Friday,False,False,Silver,Food,M,148733.0,Medium
4802,"Delhi, India",Metro,2014-09-25,2014,9,2014Q3,Thursday,False,False,Silver,Food,F,130664.0,Medium
4803,"Greater Mumbai, India",Metro,2014-10-31,2014,10,2014Q4,Friday,False,True,Signature,Entertainment,F,43616.0,Low
4804,"Delhi, India",Metro,2015-01-04,2015,1,2015Q1,Sunday,True,False,Silver,Food,M,254028.0,Very High
4805,"Bengaluru, India",Metro,2015-04-24,2015,4,2015Q2,Friday,False,False,Gold,Grocery,F,2628.0,Low
4806,"Bengaluru, India",Metro,2013-10-12,2013,10,2013Q4,Saturday,True,True,Platinum,Entertainment,M,193522.0,High
4807,"Bengaluru, India",Metro,2014-08-07,2014,8,2014Q3,Thursday,False,False,Signature,Fuel,M,292066.0,Very High
4808,"Ahmedabad, India",Metro,2014-07-29,2014,7,2014Q3,Tuesday,False,False,Silver,Entertainment,M,270301.0,Very High
4809,"Bengaluru, India",Metro,2015-02-05,2015,2,2015Q1,Thursday,False,False,Signature,Entertainment,M,23826.0,Low
4810,"Bengaluru, India",Metro,2015-05-07,2015,5,2015Q2,Thursday,False,False,Gold,Fuel,F,167615.0,High
4811,"Delhi, India",Metro,2014-03-02,2014,3,2014Q1,Sunday,True,False,Silver,Entertainment,M,193906.0,High
4812,"Delhi, India",Metro,2014-08-18,2014,8,2014Q3,Monday,False,False,Platinum,Food,F,244981.0,Very High
4813,"Ahmedabad, India",Metro,2014-03-11,2014,3,2014Q1,Tuesday,False,False,Silver,Food,F,44908.0,Low
4814,"Greater Mumbai, India",Metro,2014-10-19,2014,10,2014Q4,Sunday,True,True,Silver,Food,F,227797.0,High
4815,"Bengaluru, India",Metro,2014-08-18,2014,8,2014Q3,Monday,False,False,Platinum,Bills,F,288011.0,Very High
4816,"Greater Mumbai, India",Metro,2015-03-12,2015,3,2015Q1,Thursday,False,False,Silver,Entertainment,F,258791.0,Very High
4817,"Delhi, India",Metro,2013-12-28,2013,12,2013Q4,Saturday,True,False,Silver,Bills,M,263323.0,Very High
4818,"Delhi, India",Metro,2014-03-17,2014,3,2014Q1,Monday,False,False,Signature,Grocery,M,203094.0,High
4819,"Greater Mumbai, India",Metro,2015-03-05,2015,3,2015Q1,Thursday,False,False,Gold,Food,M,45106.0,Low
4820,"Bengaluru, India",Metro,2014-07-26,2014,7,2014Q3,Saturday,True,False,Silver,Grocery,F,18351.0,Low
4821,"Greater Mumbai, India",Metro,2013-10-12,2013,10,2013Q4,Saturday,True,True,Signature,Entertainment,F,37103.0,Low
4822,"Bengaluru, India",Metro,2014-03-13,2014,3,2014Q1,Thursday,False,False,Silver,Food,F,141036.0,Medium
4823,"Greater Mumbai, India",Metro,2013-12-21,2013,12,2013Q4,Saturday,True,False,Gold,Bills,F,40116.0,Low
4824,"Greater Mumbai, India",Metro,2013-12-23,2013,12,2013Q4,Monday,False,False,Signature,Food,M,212380.0,High
4825,"Ahmedabad, India",Metro,2015-03-21,2015,3,2015Q1,Saturday,True,False,Silver,Bills,M,174230.0,High
4826,"Greater Mumbai, India",Metro,2015-03-29,2015,3,2015Q1,Sunday,True,False,Platinum,Fuel,F,109583.0,Medium
4827,"Bengaluru, India",Metro,2014-01-06,2014,1,2014Q1,Monday,False,False,Gold,Fuel,M,158143.0,High
4828,"Delhi, India",Metro,2013-12-27,2013,12,2013Q4,Friday,False,False,Platinum,Food,M,207467.0,High
4829,"Delhi, India",Metro,2013-11-18,2013,11,2013Q4,Monday,False,True,Silver,Bills,F,249325.0,Very High
4830,"Greater Mumbai, India",Metro,2013-11-27,2013,11,2013Q4,Wednesday,False,True,Gold,Fuel,F,1310.0,Low
4831,"Greater Mumbai, India",Metro,2014-11-05,2014,11,2014Q4,Wednesday,False,True,Signature,Bills,F,222116.0,High
4832,"Bengaluru, India",Metro,2014-09-23,2014,9,2014Q3,Tuesday,False,False,Platinum,Bills,F,207727.0,High
4833,"Greater Mumbai, India",Metro,2014-09-22,2014,9,2014Q3,Monday,False,False,Signature,Bills,M,136662.0,Medium
4834,"Greater Mumbai, India",Metro,2014-12-12,2014,12,2014Q4,Friday,False,False,Platinum,Entertainment,F,86749.0,Medium
4835,"Delhi, India",Metro,2015-01-20,2015,1,2015Q1,Tuesday,False,False,Gold,Food,M,51412.0,Low
4836,"Ahmedabad, India",Metro,2015-03-28,2015,3,2015Q1,Saturday,True,False,Gold,Grocery,M,242667.0,Very High
4837,"Ahmedabad, India",Metro,2013-11-16,2013,11,2013Q4,Saturday,True,True,Silver,Entertainment,F,101110.0,Medium
4838,"Delhi, India",Metro,2014-02-04,2014,2,2014Q1,Tuesday,False,False,Platinum,Fuel,F,78618.0,Medium
4839,"Greater Mumbai, India",Metro,2014-02-21,2014,2,2014Q1,Friday,False,False,Platinum,Food,M,280521.0,Very High
4840,"Greater Mumbai, India",Metro,2014-09-22,2014,9,2014Q3,Monday,False,False,Gold,Entertainment,F,93147.0,Medium
4841,"Ahmedabad, India",Metro,2014-02-17,2014,2,2014Q1,Monday,False,False,Gold,Food,M,282094.0,Very High
4842,"Bengaluru, India",Metro,2014-09-13,2014,9,2014Q3,Saturday,True,False,Signature,Fuel,F,255815.0,Very High
4843,"Greater Mumbai, India",Metro,2015-01-08,2015,1,2015Q1,Thursday,False,False,Silver,Entertainment,F,39195.0,Low
4844,"Delhi, India",Metro,2014-09-12,2014,9,2014Q3,Friday,False,False,Gold,Fuel,F,117316.0,Medium
4845,"Delhi, India",Metro,2015-01-16,2015,1,2015Q1,Friday,False,False,Gold,Fuel,F,88930.0,Medium
4846,"Bengaluru, India",Metro,2014-11-03,2014,11,2014Q4,Monday,False,True,Platinum,Fuel,M,28865.0,Low
4847,"Ahmedabad, India",Metro,2014-08-19,2014,8,2014Q3,Tuesday,False,False,Platinum,Grocery,M,272227.0,Very High
4848,"Ahmedabad, India",Metro,2014-05-25,2014,5,2014Q2,Sunday,True,False,Platinum,Food,M,132373.0,Medium
4849,"Greater Mumbai, India",Metro,2014-06-20,2014,6,2014Q2,Friday,False,False,Signature,Fuel,M,139309.0,Medium
4850,"Bengaluru, India",Metro,2014-03-03,2014,3,2014Q1,Monday,False,False,Gold,Food,F,44328.0,Low
4851,"Greater Mumbai, India",Metro,2014-02-17,2014,2,2014Q1,Monday,False,False,Gold,Entertainment,F,71398.0,Low
4852,"Ahmedabad, India",Metro,2013-12-22,2013,12,2013Q4,Sunday,True,False,Platinum,Grocery,F,198910.0,High
4853,"Ahmedabad, India",Metro,2013-11-01,2013,11,2013Q4,Friday,False,True,Platinum,Entertainment,F,89550.0,Medium
4854,"Greater Mumbai, India",Metro,2014-09-05,2014,9,2014Q3,Friday,False,False,Signature,Fuel,M,250356.0,Very High
4855,"Bengaluru, India",Metro,2013-12-28,2013,12,2013Q4,Saturday,True,False,Gold,Grocery,F,29531.0,Low
4856,"Bengaluru, India",Metro,2014-11-01,2014,11,2014Q4,Saturday,True,True,Gold,Fuel,F,172440.0,High
4857,"Greater Mumbai, India",Metro,2014-11-16,2014,11,2014Q4,Sunday,True,True,Gold,Food,M,228387.0,Very High
4858,"Delhi, India",Metro,2015-01-22,2015,1,2015Q1,Thursday,False,False,Gold,Fuel,M,19193.0,Low
4859,"Ahmedabad, India",Metro,2013-12-07,2013,12,2013Q4,Saturday,True,False,Gold,Fuel,M,74175.0,Low
4860,"Ahmedabad, India",Metro,2014-01-13,2014,1,2014Q1,Monday,False,False,Signature,Grocery,M,30857.0,Low
4861,"Delhi, India",Metro,2015-01-18,2015,1,2015Q1,Sunday,True,False,Platinum,Food,M,41731.0,Low
4862,"Ahmedabad, India",Metro,2014-08-01,2014,8,2014Q3,Friday,False,False,Platinum,Entertainment,M,283211.0,Very High
4863,"Bengaluru, India",Metro,2013-11-05,2013,11,2013Q4,Tuesday,False,True,Platinum,Entertainment,M,111186.0,Medium
4864,"Greater Mumbai, India",Metro,2014-04-21,2014,4,2014Q2,Monday,False,False,Signature,Food,M,12614.0,Low
4865,"Ahmedabad, India",Metro,2013-12-12,2013,12,2013Q4,Thursday,False,False,Signature,Bills,F,92284.0,Medium
4866,"Ahmedabad, India",Metro,2013-10-29,2013,10,2013Q4,Tuesday,False,True,Signature,Entertainment,F,125517.0,Medium
4867,"Delhi, India",Metro,2014-10-28,2014,10,2014Q4,Tuesday,False,True,Platinum,Grocery,F,2393.0,Low
4868,"Bengaluru, India",Metro,2014-06-07,2014,6,2014Q2,Saturday,True,False,Signature,Grocery,F,115378.0,Medium
4869,"Greater Mumbai, India",Metro,2014-03-11,2014,3,2014Q1,Tuesday,False,False,Gold,Entertainment,M,200390.0,High
4870,"Greater Mumbai, India",Metro,2014-08-17,2014,8,2014Q3,Sunday,True,False,Platinum,Entertainment,F,190575.0,High
4871,"Delhi, India",Metro,2015-02-16,2015,2,2015Q1,Monday,False,False,Gold,Entertainment,M,192587.0,High
4872,"Delhi, India",Metro,2015-04-05,2015,4,2015Q2,Sunday,True,False,Gold,Food,F,240664.0,Very High
4873,"Delhi, India",Metro,2014-12-24,2014,12,2014Q4,Wednesday,False,False,Silver,Fuel,M,108860.0,Medium
4874,"Bengaluru, India",Metro,2015-03-10,2015,3,2015Q1,Tuesday,False,False,Silver,Food,M,19242.0,Low
4875,"Greater Mumbai, India",Metro,2013-12-02,2013,12,2013Q4,Monday,False,False,Signature,Entertainment,M,120049.0,Medium
4876,"Ahmedabad, India",Metro,2015-01-08,2015,1,2015Q1,Thursday,False,False,Platinum,Grocery,F,121893.0,Medium
4877,"Delhi, India",Metro,2015-02-06,2015,2,2015Q1,Friday,False,False,Silver,Bills,F,260347.0,Very High
4878,"Greater Mumbai, India",Metro,2014-08-08,2014,8,2014Q3,Friday,False,False,Gold,Bills,M,241478.0,Very High
4879,"Greater Mumbai, India",Metro,2015-03-04,2015,3,2015Q1,Wednesday,False,False,Gold,Bills,M,71949.0,Low
4880,"Delhi, India",Metro,2014-07-27,2014,7,2014Q3,Sunday,True,False,Silver,Food,F,170945.0,High
4881,"Delhi, India",Metro,2013-12-22,2013,12,2013Q4,Sunday,True,False,Signature,Food,M,223891.0,High
4882,"Ahmedabad, India",Metro,2014-04-29,2014,4,2014Q2,Tuesday,False,False,Gold,Entertainment,M,245856.0,Very High
4883,"Greater Mumbai, India",Metro,2014-09-11,2014,9,2014Q3,Thursday,False,False,Silver,Entertainment,F,82021.0,Medium
4884,"Greater Mumbai, India",Metro,2014-11-22,2014,11,2014Q4,Saturday,True,True,Silver,Grocery,M,221221.0,High
4885,"Greater Mumbai, India",Metro,2015-03-19,2015,3,2015Q1,Thursday,False,False,Gold,Food,F,284273.0,Very High
4886,"Greater Mumbai, India",Metro,2015-04-10,2015,4,2015Q2,Friday,False,False,Silver,Bills,M,54814.0,Low
4887,"Greater Mumbai, India",Metro,2014-09-16,2014,9,2014Q3,Tuesday,False,False,Platinum,Grocery,F,219649.0,High
4888,"Greater Mumbai, India",Metro,2014-12-10,2014,12,2014Q4,Wednesday,False,False,Silver,Fuel,F,62964.0,Low
4889,"Ahmedabad, India",Metro,2013-12-01,2013,12,2013Q4,Sunday,True,False,Gold,Food,F,261391.0,Very High
4890,"Greater Mumbai, India",Metro,2014-03-15,2014,3,2014Q1,Saturday,True,False,Platinum,Grocery,M,27395.0,Low
4891,"Ahmedabad, India",Metro,2015-05-16,2015,5,2015Q2,Saturday,True,False,Signature,Grocery,F,212709.0,High
4892,"Delhi, India",Metro,2014-03-17,2014,3,2014Q1,Monday,False,False,Silver,Grocery,F,294934.0,Very High
4893,"Ahmedabad, India",Metro,2014-06-28,2014,6,2014Q2,Saturday,True,False,Silver,Entertainment,M,191608.0,High
4894,"Greater Mumbai, India",Metro,2014-03-20,2014,3,2014Q1,Thursday,False,False,Gold,Entertainment,M,93385.0,Medium
4895,"Ahmedabad, India",Metro,2014-05-16,2014,5,2014Q2,Friday,False,False,Platinum,Fuel,M,43924.0,Low
4896,"Greater Mumbai, India",Metro,2014-11-30,2014,11,2014Q4,Sunday,True,True,Signature,Food,M,270596.0,Very High
4897,"Greater Mumbai, India",Metro,2015-04-26,2015,4,2015Q2,Sunday,True,False,Platinum,Grocery,M,234231.0,Very High
4898,"Greater Mumbai, India",Metro,2015-05-15,2015,5,2015Q2,Friday,False,False,Silver,Entertainment,F,73287.0,Low
4899,"Delhi, India",Metro,2014-06-09,2014,6,2014Q2,Monday,False,False,Silver,Entertainment,M,170609.0,High
4900,"Greater Mumbai, India",Metro,2014-11-29,2014,11,2014Q4,Saturday,True,True,Platinum,Entertainment,F,35146.0,Low
4901,"Ahmedabad, India",Metro,2014-04-27,2014,4,2014Q2,Sunday,True,False,Silver,Food,M,93599.0,Medium
4902,"Bengaluru, India",Metro,2014-03-06,2014,3,2014Q1,Thursday,False,False,Gold,Fuel,F,59344.0,Low
4903,"Delhi, India",Metro,2014-08-22,2014,8,2014Q3,Friday,False,False,Gold,Grocery,F,178041.0,High
4904,"Delhi, India",Metro,2014-06-23,2014,6,2014Q2,Monday,False,False,Silver,Entertainment,F,60881.0,Low
4905,"Delhi, India",Metro,2014-09-18,2014,9,2014Q3,Thursday,False,False,Gold,Food,M,122674.0,Medium
4906,"Delhi, India",Metro,2015-02-16,2015,2,2015Q1,Monday,False,False,Silver,Fuel,F,293919.0,Very High
4907,"Delhi, India",Metro,2014-04-19,2014,4,2014Q2,Saturday,True,False,Platinum,Food,M,90633.0,Medium
4908,"Delhi, India",Metro,2014-04-15,2014,4,2014Q2,Tuesday,False,False,Silver,Entertainment,M,105623.0,Medium
4909,"Delhi, India",Metro,2014-05-11,2014,5,2014Q2,Sunday,True,False,Signature,Food,F,200092.0,High
4910,"Bengaluru, India",Metro,2014-06-16,2014,6,2014Q2,Monday,False,False,Gold,Fuel,M,164101.0,High
4911,"Delhi, India",Metro,2015-02-28,2015,2,2015Q1,Saturday,True,False,Gold,Fuel,F,277295.0,Very High
4912,"Bengaluru, India",Metro,2013-11-01,2013,11,2013Q4,Friday,False,True,Gold,Grocery,F,250112.0,Very High
4913,"Delhi, India",Metro,2015-01-08,2015,1,2015Q1,Thursday,False,False,Platinum,Food,M,130761.0,Medium
4914,"Greater Mumbai, India",Metro,2013-10-16,2013,10,2013Q4,Wednesday,False,True,Platinum,Fuel,M,36807.0,Low
4915,"Bengaluru, India",Metro,2014-06-20,2014,6,2014Q2,Friday,False,False,Platinum,Bills,F,177903.0,High
4916,"Delhi, India",Metro,2014-09-25,2014,9,2014Q3,Thursday,False,False,Silver,Fuel,M,223932.0,High
4917,"Delhi, India",Metro,2014-12-07,2014,12,2014Q4,Sunday,True,False,Gold,Grocery,M,123862.0,Medium
4918,"Delhi, India",Metro,2014-02-07,2014,2,2014Q1,Friday,False,False,Platinum,Bills,M,280491.0,Very High
4919,"Delhi, India",Metro,2014-01-04,2014,1,2014Q1,Saturday,True,False,Silver,Fuel,F,255777.0,Very High
4920,"Ahmedabad, India",Metro,2014-09-02,2014,9,2014Q3,Tuesday,False,False,Platinum,Grocery,M,96297.0,Medium
4921,"Greater Mumbai, India",Metro,2014-08-27,2014,8,2014Q3,Wednesday,False,False,Silver,Fuel,M,38697.0,Low
4922,"Delhi, India",Metro,2014-05-24,2014,5,2014Q2,Saturday,True,False,Silver,Bills,F,272424.0,Very High
4923,"Bengaluru, India",Metro,2014-06-03,2014,6,2014Q2,Tuesday,False,False,Platinum,Bills,M,40611.0,Low
4924,"Bengaluru, India",Metro,2015-02-26,2015,2,2015Q1,Thursday,False,False,Gold,Entertainment,F,256924.0,Very High
4925,"Delhi, India",Metro,2013-12-15,2013,12,2013Q4,Sunday,True,False,Gold,Fuel,M,73518.0,Low
4926,"Delhi, India",Metro,2014-12-13,2014,12,2014Q4,Saturday,True,False,Signature,Bills,M,245045.0,Very High
